Polymer Number,DP,2-(diethylamino)ethyl methacrylate,2-hydroxypropyl methacrylate,2-sulfopropyl methacrylate,butyl methacrylate,3-(dimethylamino)propyl methacrylate,methyl methacrylate,poly(ethylene glycol) methyl ether methacrylate,trimethylammonium chloride ethyl methacrylate,REA,Generation,Gelation
365,50,0.1,0.2,0,0.55,0,0,0.15,0,-0.315833416,0,1
366,50,0.1,0.2,0,0.6,0,0,0.1,0,-0.573992903,0,1
367,50,0.1,0.2,0,0.65,0,0,0.05,0,-0.332311681,0,1
368,50,0.1,0.2,0,0.7,0,0,0,0,1.397906162,0,1
369,50,0.1,0,0,0.5,0,0,0.4,0,-1.24410902,0,0
370,50,0.1,0,0,0.55,0,0,0.35,0,-0.75525382,0,0
371,50,0.1,0,0,0.6,0,0,0.3,0,-0.409210252,0,0
372,50,0.1,0,0,0.65,0,0,0.25,0,-0.112601479,0,0
373,50,0.1,0,0,0.7,0,0,0.2,0,-0.458645047,0,0
374,50,0,0.3,0,0.5,0,0,0.2,0,-1.057355348,0,1
375,50,0.05,0.25,0,0.5,0,0,0.2,0,0.057673928,0,0
376,50,0.1,0.2,0,0.5,0,0,0.2,0,-0.068659438,0,0
377,50,0.15,0.15,0,0.5,0,0,0.2,0,0.118094234,0,0
378,50,0.2,0.1,0,0.5,0,0,0.2,0,2.051544013,0,0
379,50,0.25,0.05,0,0.5,0,0,0.2,0,1.128761164,0,0
380,50,0.3,0,0,0.5,0,0,0.2,0,1.029891573,0,0
381,50,0.1,0.2,0,0,0,0,0.7,0,0.74426831,0,0
382,50,0.1,0.2,0,0.05,0,0,0.65,0,1.304529326,0,0
383,50,0.1,0.2,0,0.1,0,0,0.6,0,0.409210252,0,0
384,50,0.1,0.2,0,0.15,0,0,0.55,0,0.337804436,0,0
385,50,0.1,0.2,0,0.2,0,0,0.5,0,0.639905964,0,0
386,50,0.1,0.2,0,0.25,0,0,0.45,0,0.447659537,0,0
387,50,0.1,0.2,0,0.3,0,0,0.4,0,0.387239231,0,0
388,50,0.1,0.2,0,0.35,0,0,0.35,0,0.639905964,0,0
389,50,0.1,0.2,0,0.4,0,0,0.3,0,0.28836964,0,0
390,50,0.090909091,0.181818182,0,0.409090909,0,0,0.318181818,0,0.184007294,0,0
391,50,0,0.2,0.1,0,0,0.5,0.2,0,1.607774643,0,0
392,50,0,0.2,0.1,0,0,0.55,0.15,0,0.936002508,0,0
393,50,0,0.2,0.1,0,0,0.6,0.1,0,-0.774777196,0,0
394,50,0,0.2,0.1,0,0,0.65,0.05,0,0.855389852,0,0
395,50,0,0.2,0.1,0,0,0.7,0,0,-1.222625286,0,0
396,50,0,0,0.1,0,0,0.5,0.4,0,0.470240494,0,0
397,50,0,0,0.1,0,0,0.55,0.35,0,0.515025303,0,0
398,50,0,0,0.1,0,0,0.6,0.3,0,-1.428635407,0,0
399,50,0,0,0.1,0,0,0.65,0.25,0,-0.828518966,0,0
400,50,0,0,0.1,0,0,0.7,0.2,0,-0.873303775,0,0
401,50,0,0.3,0,0,0,0.5,0.2,0,1.330108827,0,0
402,50,0,0.25,0.05,0,0,0.5,0.2,0,-0.936002508,0,0
403,50,0,0.2,0.1,0,0,0.5,0.2,0,-1.285324018,0,0
404,50,0,0.15,0.15,0,0,0.5,0.2,0,0.783734157,0,0
405,50,0,0.1,0.2,0,0,0.5,0.2,0,-0.568767074,0,0
406,50,0,0.05,0.25,0,0,0.5,0.2,0,0.461283533,0,0
407,50,0,0,0.3,0,0,0.5,0.2,0,1.813784764,0,0
408,50,0,0.2,0.1,0,0,0,0.7,0,-0.613551883,0,0
409,50,0,0.2,0.1,0,0,0.05,0.65,0,-0.640422769,0,0
410,50,0,0.2,0.1,0,0,0.1,0.6,0,-0.604594921,0,0
411,50,0,0.2,0.1,0,0,0.15,0.55,0,2.064579695,0,0
412,50,0,0.2,0.1,0,0,0.2,0.5,0,-0.828518966,0,0
413,50,0,0.2,0.1,0,0,0.25,0.45,0,-0.989744279,0,0
414,50,0,0.2,0.1,0,0,0.3,0.4,0,-1.124098706,0,0
415,50,0,0.2,0.1,0,0,0.35,0.35,0,0.577724036,0,0
416,50,0,0.2,0.1,0,0,0.4,0.3,0,-0.380670876,0,0
417,50,0,0.181818182,0.090909091,0,0,0.409090909,0.318181818,0,-0.703121501,0,0
418,50,0,0.2,0.1,0.5,0,0,0.2,0,-1.231582247,0,0
419,50,0,0.2,0.1,0.55,0,0,0.15,0,-0.694164539,0,0
420,50,0,0.2,0.1,0.6,0,0,0.1,0,-0.49711138,0,0
421,50,0,0.2,0.1,0.65,0,0,0.05,0,-0.174660755,0,0
422,50,0,0.2,0.1,0.7,0,0,0,0,12.20386045,0,0
423,50,0,0,0.1,0.5,0,0,0.4,0,-0.837475928,0,0
424,50,0,0,0.1,0.55,0,0,0.35,0,-0.577724036,0,0
425,50,0,0,0.1,0.6,0,0,0.3,0,-1.276367056,0,0
426,50,0,0,0.1,0.65,0,0,0.25,0,-0.586680998,0,1
427,50,0,0,0.1,0.7,0,0,0.2,0,0.022392404,0,1
428,50,0,0.3,0,0.5,0,0,0.2,0,3.08567334,0,1
429,50,0,0.25,0.05,0.5,0,0,0.2,0,-3.363339155,0,0
430,50,0,0.2,0.1,0.5,0,0,0.2,0,-0.989744279,0,0
431,50,0,0.15,0.15,0.5,0,0,0.2,0,-0.738949348,0,0
432,50,0,0.1,0.2,0.5,0,0,0.2,0,-0.658336692,0,0
433,50,0,0.05,0.25,0.5,0,0,0.2,0,-3.363339155,0,0
434,50,0,0,0.3,0.5,0,0,0.2,0,-0.577724036,0,0
435,50,0,0.2,0.1,0,0,0,0.7,0,-0.255273411,0,0
436,50,0,0.2,0.1,0.05,0,0,0.65,0,1.034529088,0,0
437,50,0,0.2,0.1,0.1,0,0,0.6,0,-1.034529088,0,0
438,50,0,0.2,0.1,0.15,0,0,0.55,0,-0.900174661,0,0
439,50,0,0.2,0.1,0.2,0,0,0.5,0,-0.335886067,0,0
440,50,0,0.2,0.1,0.25,0,0,0.45,0,-1.356979712,0,0
441,50,0,0.2,0.1,0.3,0,0,0.4,0,-1.54507591,0,0
442,50,0,0.2,0.1,0.35,0,0,0.35,0,-1.455506292,0,0
443,50,0,0.2,0.1,0.4,0,0,0.3,0,-1.356979712,0,0
444,50,0,0.181818182,0.090909091,0.409090909,0,0,0.318181818,0,1.760042993,0,0
445,50,0.05,0,0,0,0,0.65,0.3,0,-1.582390036,0,0
446,50,0.1,0,0,0,0,0.6,0.3,0,-1.38393848,0,0
447,50,0.15,0,0,0,0,0.55,0.3,0,-0.282010105,0,0
448,50,0.2,0,0,0,0,0.5,0.3,0,0.318566971,0,0
449,50,0.25,0,0,0,0,0.45,0.3,0,-0.130560234,0,0
450,50,0.3,0,0,0,0,0.4,0.3,0,0.313344562,0,0
451,50,0.35,0,0,0,0,0.35,0.3,0,-0.099225778,0,0
452,50,0.4,0,0,0,0,0.3,0.3,0,-0.522240936,0,0
453,50,0.45,0,0,0,0,0.25,0.3,0,-0.694580445,0,0
454,50,0.5,0,0,0,0,0.2,0.3,0,0.840807907,0,0
455,50,0.05,0,0,0.65,0,0,0.3,0,-1.514498714,0,0
456,50,0.1,0,0,0.6,0,0,0.3,0,-1.316047158,0,0
457,50,0.15,0,0,0.55,0,0,0.3,0,-0.940033685,0,0
458,50,0.2,0,0,0.5,0,0,0.3,0,-0.621466714,0,0
459,50,0.25,0,0,0.45,0,0,0.3,0,-0.783361404,0,0
460,50,0.3,0,0,0.4,0,0,0.3,0,-1.034037053,0,0
461,50,0.35,0,0,0.35,0,0,0.3,0,-0.658023579,0,0
462,50,0.4,0,0,0.3,0,0,0.3,0,-0.114893006,0,0
463,50,0.45,0,0,0.25,0,0,0.3,0,0.114893006,0,0
464,50,0.5,0,0,0.2,0,0,0.3,0,0.793806223,0,0
465,50,0,0,0,0,0.05,0.65,0.3,0,-0.705025263,0,0
466,50,0,0,0,0,0.1,0.6,0.3,0,-0.658023579,0,0
467,50,0,0,0,0,0.15,0.55,0.3,0,-0.167117099,0,0
468,50,0,0,0,0,0.2,0.5,0.3,0,-0.819918269,0,0
469,50,0,0,0,0,0.25,0.45,0.3,0,0.052224094,0,0
470,50,0,0,0,0,0.3,0.4,0.3,0,4.282375674,0,0
471,50,0,0,0,0,0.35,0.35,0.3,0,8.857206272,0,0
472,50,0,0,0,0,0.4,0.3,0.3,0,12.19432585,0,0
473,50,0,0,0,0,0.45,0.25,0.3,0,15.39566279,0,0
474,50,0,0,0,0,0.5,0.2,0.3,0,16.82660295,0,0
475,50,0,0,0,0.65,0.05,0,0.3,0,0.757249357,0,0
476,50,0,0,0,0.6,0.1,0,0.3,0,2.177744703,0,0
477,50,0,0,0,0.55,0.15,0,0.3,0,1.827843275,0,0
478,50,0,0,0,0.5,0.2,0,0.3,0,6.857023488,0,0
479,50,0,0,0,0.45,0.25,0,0.3,0,12.2204379,0,0
480,50,0,0,0,0.4,0.3,0,0.3,0,11.28040421,0,0
481,50,0,0,0,0.35,0.35,0,0.3,0,10.84172183,0,0
482,50,0,0,0,0.3,0.4,0,0.3,0,8.423746295,0,0
483,50,0,0,0,0.25,0.45,0,0.3,0,2.303082527,0,0
484,50,0,0,0,0.2,0.5,0,0.3,0,-1.284712702,0,0
485,50,0,0,0,0,0,0.65,0.3,0.05,-1.838288094,0,0
486,50,0,0,0,0,0,0.6,0.3,0.1,-0.522240936,0,0
487,50,0,0,0,0,0,0.55,0.3,0.15,1.62939172,0,0
488,50,0,0,0,0,0,0.5,0.3,0.2,1.702505451,0,0
489,50,0,0,0,0,0,0.45,0.3,0.25,2.898437194,0,0
490,50,0,0,0,0,0,0.4,0.3,0.3,2.710430457,0,0
491,50,0,0,0,0,0,0.35,0.3,0.35,3.17522489,0,0
492,50,0,0,0,0,0,0.3,0.3,0.4,3.457234995,0,0
493,50,0,0,0,0,0,0.25,0.3,0.45,7.703053804,0,0
494,50,0,0,0,0,0,0.2,0.3,0.5,14.96742522,0,0
495,50,0,0,0,0.65,0,0,0.3,0.05,43.71156633,0,0
496,50,0,0,0,0.6,0,0,0.3,0.1,45.4819631,0,0
497,50,0,0,0,0.55,0,0,0.3,0.15,32.44160694,0,0
498,50,0,0,0,0.5,0,0,0.3,0.2,16.89971668,0,0
499,50,0,0,0,0.45,0,0,0.3,0.25,8.778870132,0,0
500,50,0,0,0,0.4,0,0,0.3,0.3,2.480644445,0,0
501,50,0,0,0,0.35,0,0,0.3,0.35,1.895734597,0,0
502,50,0,0,0,0.3,0,0,0.3,0.4,0.214118784,0,0
503,50,0,0,0,0.25,0,0,0.3,0.45,0.167117099,0,0
504,50,0,0,0,0.2,0,0,0.3,0.5,-1.472719439,0,0
505,100,0,0,0,0.705,0,0,0.147,0.148,15.07373329,1,1
506,200,0,0,0,0.66,0,0,0.184,0.157,21.38661596,1,0
507,75,0,0,0,0.675,0,0,0.17,0.155,39.00904266,1,0
508,200,0,0.151,0,0.849,0,0,0,0,64.70082278,1,1
509,200,0,0.439,0,0,0,0.561,0,0,-2.085809029,1,1
510,175,0,0.404,0,0,0,0.596,0,0,-2.778437963,1,1
511,200,0,0.124,0,0.815,0,0,0,0.061,6.470195453,1,1
512,50,0,0,0,0.629,0,0,0.191,0.179,23.87985378,1,0
513,175,0,0,0,0.668,0,0,0.171,0.162,22.967666,1,0
514,125,0,0,0.188,0,0,0.137,0.675,0,-3.165495309,1,0
515,100,0,0,0.453,0,0,0.361,0.185,0,2.469471135,1,0
516,125,0,0,0.446,0,0,0.37,0.184,0,26.04828031,1,0
517,175,0,0.111,0,0.663,0,0,0,0.226,21.42849059,1,1
518,175,0,0.062,0,0.78,0,0,0,0.158,33.82451137,1,1
519,200,0,0,0,0.686,0,0,0.063,0.251,22.50591338,1,0
520,150,0,0,0.432,0,0,0.305,0.263,0,-3.67817653,1,0
521,200,0,0,0,0.768,0,0,0,0.232,36.68103985,1,1
522,125,0,0,0.529,0,0.056,0.415,0,0,6.943265542,1,0
523,125,0,0.07,0.419,0,0,0.206,0.304,0,64.54803699,1,0
524,150,0,0,0.409,0,0,0.234,0.357,0,48.65491914,1,0
525,150,0,0.07,0.389,0,0,0.204,0.338,0,65.94461232,1,0
526,150,0,0,0,0.727,0,0,0.069,0.204,17.22292013,1,0
527,150,0,0,0.374,0,0,0.206,0.345,0.075,-1.182675223,1,0
528,125,0,0,0.394,0,0,0.146,0.339,0.121,21.42283186,1,0
529,75,0,0,0,0.621,0,0,0.243,0.136,29.03255212,2,0
530,200,0.183,0.3,0,0.517,0,0,0,0,5.185078555,2,1
531,200,0.067,0.104,0,0.829,0,0,0,0,19.7213051,2,1
532,200,0,0.122,0,0.767,0,0,0,0.112,18.49767567,2,1
533,200,0,0.095,0.054,0.851,0,0,0,0,30.11499354,2,1
534,200,0,0.385,0,0,0,0.615,0,0,-0.305907358,2,1
535,150,0,0.12,0.266,0,0,0.226,0.389,0,1.915246065,2,0
536,100,0,0,0,0.673,0,0,0.177,0.149,24.05004767,2,0
537,150,0,0,0.458,0,0,0.128,0.414,0,29.39370696,2,0
538,175,0,0.132,0,0.776,0,0,0,0.092,12.40612916,2,1
539,175,0,0.147,0.051,0.802,0,0,0,0,22.52562639,2,1
540,125,0,0.09,0.396,0,0,0.139,0.375,0,35.78706843,2,0
541,150,0,0.116,0.396,0,0,0.115,0.373,0,33.57000741,2,0
542,100,0,0.118,0.349,0,0,0.159,0.374,0,36.66795884,2,0
543,125,0,0,0.395,0.09,0,0.129,0.385,0,8.00986188,2,0
544,125,0,0.12,0.489,0,0,0.052,0.339,0,28.26317977,2,0
545,125,0,0,0.49,0.057,0,0.061,0.392,0,23.57328236,2,0
546,150,0,0.124,0.274,0,0,0.156,0.446,0,33.71528783,2,0
547,150,0,0.06,0.505,0,0,0.058,0.377,0,55.1594959,2,0
548,175,0,0.061,0.466,0,0.059,0,0.414,0,49.7462657,2,0
549,175,0,0.12,0,0.88,0,0,0,0,40.40432563,2,1
550,150,0,0.232,0.334,0,0,0,0.433,0,38.25785862,2,0
551,125,0,0.243,0.351,0,0,0,0.406,0,42.24488529,2,0
552,150,0,0.053,0.587,0,0,0,0.36,0,19.06549702,2,0
553,200,0,0,0,0.613,0,0,0.231,0.157,13.05765694,3,1
554,125,0,0.133,0.385,0,0,0.172,0.31,0,26.84147659,3,0
555,200,0.206,0.261,0,0.533,0,0,0,0,1.704491591,3,1
556,75,0,0,0,0.616,0,0,0.237,0.147,36.61907741,3,0
557,175,0,0.123,0,0.766,0,0,0,0.111,29.44087367,3,1
558,125,0,0.263,0.257,0,0,0,0.48,0,11.19959047,3,0
559,150,0,0.105,0.424,0,0,0.061,0.41,0,34.81978651,3,0
560,200,0,0.144,0,0.856,0,0,0,0,46.29998294,3,1
561,175,0,0.122,0.411,0,0,0.056,0.411,0,56.43023719,3,0
562,125,0,0.216,0.391,0,0,0.201,0.193,0,42.90047968,3,0
563,175,0,0.106,0.313,0,0.094,0,0.487,0,71.05018675,3,0
564,200,0,0.115,0.352,0,0,0.09,0.442,0,28.55544812,3,0
565,100,0,0.227,0.201,0,0,0,0.388,0.184,15.67411789,3,0
566,150,0.213,0.051,0.396,0,0,0,0.339,0,9.504578807,3,0
567,200,0,0,0,0.919,0,0,0,0.081,36.10526515,3,1
568,200,0,0.223,0.339,0,0,0.116,0.322,0,31.57765011,3,0
569,175,0,0.469,0,0,0,0.531,0,0,0.6730751,3,1
570,200,0,0.198,0.259,0,0.17,0,0.373,0,81.01738619,3,0
571,150,0,0.128,0.281,0,0.268,0,0.323,0,79.81533094,3,0
572,125,0.265,0.132,0.33,0,0,0,0.273,0,-1.947177825,3,0
573,200,0,0.505,0.121,0,0,0.374,0,0,-2.072312914,3,0
574,100,0,0.36,0.319,0,0,0.178,0.143,0,56.34870978,3,0
575,125,0,0.19,0.215,0,0.278,0,0.317,0,93.92715621,3,0
576,200,0,0,0.279,0.189,0.224,0,0.307,0,-0.79252223,3,0
577,175,0,0.195,0.287,0,0.152,0,0.366,0,76.8554435,4,0
578,100,0,0.297,0.269,0,0,0.152,0.282,0,36.16406221,4,0
579,150,0,0,0.362,0,0.169,0.073,0.396,0,69.53341461,4,0
580,100,0,0.217,0.291,0,0.184,0,0.307,0,56.88333518,4,0
581,125,0,0.076,0.297,0,0.3,0,0.327,0,57.61018139,4,0
582,150,0,0.231,0.288,0,0.17,0,0.311,0,68.8980014,4,0
583,125,0,0.205,0.294,0,0.185,0,0.316,0,60.56005024,4,0
584,125,0,0.185,0.38,0,0.232,0,0.203,0,66.27692194,4,0
585,125,0,0.3,0.307,0,0.154,0,0.238,0,70.53825409,4,0
586,175,0,0.307,0.19,0,0.185,0,0.317,0,67.6918246,4,0
587,125,0,0,0.394,0,0.237,0.075,0.294,0,61.98326499,4,0
588,175,0,0.069,0,0.931,0,0,0,0,52.30152573,4,1
589,150,0,0.334,0.179,0,0.209,0,0.277,0,68.86013521,4,0
590,175,0,0.321,0.169,0,0.289,0,0.22,0,74.75802579,4,0
591,100,0,0.101,0.387,0,0.267,0,0.245,0,65.43370645,4,0
592,125,0,0,0.176,0,0.28,0,0.346,0.198,76.4084377,4,0
593,100,0,0.292,0.347,0,0.23,0,0.13,0,66.29908752,4,0
594,100,0,0,0.359,0,0.294,0,0.266,0.081,57.44671026,4,0
595,150,0,0.398,0.206,0,0.162,0,0.234,0,61.9694115,4,0
596,125,0,0.332,0.332,0,0.272,0,0.064,0,59.40744025,4,0
597,175,0,0.335,0.306,0,0.262,0,0.097,0,72.04366619,4,0
598,125,0,0.284,0.324,0,0.29,0.102,0,0,66.36004285,4,0
599,125,0,0.288,0.348,0,0.259,0,0,0.105,70.01366877,4,0
600,125,0,0.302,0.331,0.116,0.251,0,0,0,36.76899775,4,0
601,150,0,0.295,0.254,0,0.252,0,0.199,0,88.66608189,5,0
602,150,0,0.267,0.25,0,0.224,0,0.259,0,90.48927746,5,0
603,125,0,0.237,0.293,0,0.255,0,0.215,0,99.33973374,5,0
604,125,0,0.19,0.278,0,0.264,0,0.267,0,67.92388371,5,0
605,150,0,0.348,0.262,0,0.241,0,0.149,0,100.548369,5,0
606,125,0,0.274,0.326,0,0.255,0,0.145,0,88.24376865,5,0
607,175,0,0.22,0.277,0,0.182,0,0.321,0,83.46674413,5,0
608,175,0,0.192,0.294,0,0.143,0,0.371,0,91.07310975,5,0
609,150,0,0.309,0.297,0,0.181,0,0.214,0,99.00251347,5,0
610,175,0,0.14,0.306,0,0.12,0,0.434,0,74.57295347,5,0
611,125,0,0.127,0.271,0,0.282,0,0.32,0,99.00093768,5,0
612,150,0,0.294,0.261,0,0.316,0,0.129,0,82.76630297,5,0
613,125,0,0.205,0.229,0,0.248,0,0.318,0,61.47178841,5,0
614,150,0,0.154,0.318,0,0.205,0,0.323,0,59.7376253,5,0
615,125,0,0,0.268,0,0.279,0,0.335,0.118,91.09832248,5,0
616,175,0,0.11,0.369,0,0.117,0,0.404,0,79.02930357,5,0
617,175,0,0.262,0.273,0,0.122,0,0.343,0,57.09974337,5,0
618,150,0,0.123,0.273,0,0.228,0,0.376,0,87.17222761,5,0
619,125,0,0.12,0.321,0,0.306,0,0.253,0,107.9380627,5,0
620,125,0,0.229,0.337,0,0.309,0,0.125,0,93.66214201,5,0
621,175,0,0.184,0.318,0,0.065,0,0.433,0,41.87519368,5,0
622,150,0,0.097,0.356,0,0.191,0,0.356,0,83.38953015,5,0
623,150,0,0.307,0.32,0,0.298,0,0.075,0,78.96705965,5,0
624,125,0,0,0.215,0,0.283,0,0.33,0.173,105.082721,5,0
